concept_id,domain,variant_id,base_meaning,headline
72,rates,12,inflation print release signals term premium shock for duration-sensitive bond exposures,"With inflation print release released, duration-sensitive bond exposures are exposed to term premium shock."
72,rates,13,inflation print release signals term premium shock for duration-sensitive bond exposures,"duration-sensitive bond exposures are sensitive to term premium shock, and inflation print release reinforces that view."
72,rates,14,inflation print release signals term premium shock for duration-sensitive bond exposures,inflation print release reinforces term premium shock concerns around duration-sensitive bond exposures.
72,rates,15,inflation print release signals term premium shock for duration-sensitive bond exposures,term premium shock risk is rising for duration-sensitive bond exposures as shown by inflation print release.
72,rates,16,inflation print release signals term premium shock for duration-sensitive bond exposures,"The message from inflation print release is term premium shock, which affects duration-sensitive bond exposures."
72,rates,17,inflation print release signals term premium shock for duration-sensitive bond exposures,duration-sensitive bond exposures are being reassessed since inflation print release indicates term premium shock.
72,rates,18,inflation print release signals term premium shock for duration-sensitive bond exposures,"Following inflation print release, traders link duration-sensitive bond exposures to term premium shock."
72,rates,19,inflation print release signals term premium shock for duration-sensitive bond exposures,inflation print release and term premium shock together are driving repricing in duration-sensitive bond exposures.
72,rates,20,inflation print release signals term premium shock for duration-sensitive bond exposures,duration-sensitive bond exposures pricing now reflects term premium shock signaled by inflation print release.
73,commodity,1,OPEC supply announcement signals energy spike for commodity-linked holdings,OPEC supply announcement is signaling energy spike for commodity-linked holdings.
73,commodity,2,OPEC supply announcement signals energy spike for commodity-linked holdings,commodity-linked holdings are reacting as OPEC supply announcement points to energy spike.
73,commodity,3,OPEC supply announcement signals energy spike for commodity-linked holdings,"OPEC supply announcement now suggests energy spike, putting pressure on commodity-linked holdings."
73,commodity,4,OPEC supply announcement signals energy spike for commodity-linked holdings,commodity-linked holdings are being repriced because OPEC supply announcement indicates energy spike.
73,commodity,5,OPEC supply announcement signals energy spike for commodity-linked holdings,"energy spike is being signaled by OPEC supply announcement, affecting commodity-linked holdings."
73,commodity,6,OPEC supply announcement signals energy spike for commodity-linked holdings,"After OPEC supply announcement, markets are pricing in energy spike for commodity-linked holdings."
73,commodity,7,OPEC supply announcement signals energy spike for commodity-linked holdings,"OPEC supply announcement implies energy spike, so commodity-linked holdings are under review."
73,commodity,8,OPEC supply announcement signals energy spike for commodity-linked holdings,Investors read OPEC supply announcement as a sign of energy spike for commodity-linked holdings.
73,commodity,9,OPEC supply announcement signals energy spike for commodity-linked holdings,commodity-linked holdings face renewed risk after OPEC supply announcement signaled energy spike.
73,commodity,10,OPEC supply announcement signals energy spike for commodity-linked holdings,"energy spike expectations increased following OPEC supply announcement, impacting commodity-linked holdings."
73,commodity,11,OPEC supply announcement signals energy spike for commodity-linked holdings,OPEC supply announcement has shifted expectations toward energy spike for commodity-linked holdings.
73,commodity,12,OPEC supply announcement signals energy spike for commodity-linked holdings,"With OPEC supply announcement released, commodity-linked holdings are exposed to energy spike."
73,commodity,13,OPEC supply announcement signals energy spike for commodity-linked holdings,"commodity-linked holdings are sensitive to energy spike, and OPEC supply announcement reinforces that view."
73,commodity,14,OPEC supply announcement signals energy spike for commodity-linked holdings,OPEC supply announcement reinforces energy spike concerns around commodity-linked holdings.
73,commodity,15,OPEC supply announcement signals energy spike for commodity-linked holdings,energy spike risk is rising for commodity-linked holdings as shown by OPEC supply announcement.
73,commodity,16,OPEC supply announcement signals energy spike for commodity-linked holdings,"The message from OPEC supply announcement is energy spike, which affects commodity-linked holdings."
73,commodity,17,OPEC supply announcement signals energy spike for commodity-linked holdings,commodity-linked holdings are being reassessed since OPEC supply announcement indicates energy spike.
73,commodity,18,OPEC supply announcement signals energy spike for commodity-linked holdings,"Following OPEC supply announcement, traders link commodity-linked holdings to energy spike."
73,commodity,19,OPEC supply announcement signals energy spike for commodity-linked holdings,OPEC supply announcement and energy spike together are driving repricing in commodity-linked holdings.
73,commodity,20,OPEC supply announcement signals energy spike for commodity-linked holdings,commodity-linked holdings pricing now reflects energy spike signaled by OPEC supply announcement.
74,crypto,1,exchange policy update signals risk-off flows for crypto and digital-asset proxies,exchange policy update is signaling risk-off flows for crypto and digital-asset proxies.
74,crypto,2,exchange policy update signals risk-off flows for crypto and digital-asset proxies,crypto and digital-asset proxies are reacting as exchange policy update points to risk-off flows.
74,crypto,3,exchange policy update signals risk-off flows for crypto and digital-asset proxies,"exchange policy update now suggests risk-off flows, putting pressure on crypto and digital-asset proxies."
74,crypto,4,exchange policy update signals risk-off flows for crypto and digital-asset proxies,crypto and digital-asset proxies are being repriced because exchange policy update indicates risk-off flows.
74,crypto,5,exchange policy update signals risk-off flows for crypto and digital-asset proxies,"risk-off flows is being signaled by exchange policy update, affecting crypto and digital-asset proxies."
74,crypto,6,exchange policy update signals risk-off flows for crypto and digital-asset proxies,"After exchange policy update, markets are pricing in risk-off flows for crypto and digital-asset proxies."
74,crypto,7,exchange policy update signals risk-off flows for crypto and digital-asset proxies,"exchange policy update implies risk-off flows, so crypto and digital-asset proxies are under review."
74,crypto,8,exchange policy update signals risk-off flows for crypto and digital-asset proxies,Investors read exchange policy update as a sign of risk-off flows for crypto and digital-asset proxies.
74,crypto,9,exchange policy update signals risk-off flows for crypto and digital-asset proxies,crypto and digital-asset proxies face renewed risk after exchange policy update signaled risk-off flows.
74,crypto,10,exchange policy update signals risk-off flows for crypto and digital-asset proxies,"risk-off flows expectations increased following exchange policy update, impacting crypto and digital-asset proxies."
74,crypto,11,exchange policy update signals risk-off flows for crypto and digital-asset proxies,exchange policy update has shifted expectations toward risk-off flows for crypto and digital-asset proxies.
74,crypto,12,exchange policy update signals risk-off flows for crypto and digital-asset proxies,"With exchange policy update released, crypto and digital-asset proxies are exposed to risk-off flows."
74,crypto,13,exchange policy update signals risk-off flows for crypto and digital-asset proxies,"crypto and digital-asset proxies are sensitive to risk-off flows, and exchange policy update reinforces that view."
74,crypto,14,exchange policy update signals risk-off flows for crypto and digital-asset proxies,exchange policy update reinforces risk-off flows concerns around crypto and digital-asset proxies.
74,crypto,15,exchange policy update signals risk-off flows for crypto and digital-asset proxies,risk-off flows risk is rising for crypto and digital-asset proxies as shown by exchange policy update.
74,crypto,16,exchange policy update signals risk-off flows for crypto and digital-asset proxies,"The message from exchange policy update is risk-off flows, which affects crypto and digital-asset proxies."
74,crypto,17,exchange policy update signals risk-off flows for crypto and digital-asset proxies,crypto and digital-asset proxies are being reassessed since exchange policy update indicates risk-off flows.
74,crypto,18,exchange policy update signals risk-off flows for crypto and digital-asset proxies,"Following exchange policy update, traders link crypto and digital-asset proxies to risk-off flows."
74,crypto,19,exchange policy update signals risk-off flows for crypto and digital-asset proxies,exchange policy update and risk-off flows together are driving repricing in crypto and digital-asset proxies.
74,crypto,20,exchange policy update signals risk-off flows for crypto and digital-asset proxies,crypto and digital-asset proxies pricing now reflects risk-off flows signaled by exchange policy update.
75,fx,1,cross-border flow data signals hedging cost increase for currency-sensitive allocations,cross-border flow data is signaling hedging cost increase for currency-sensitive allocations.
75,fx,2,cross-border flow data signals hedging cost increase for currency-sensitive allocations,currency-sensitive allocations are reacting as cross-border flow data points to hedging cost increase.
75,fx,3,cross-border flow data signals hedging cost increase for currency-sensitive allocations,"cross-border flow data now suggests hedging cost increase, putting pressure on currency-sensitive allocations."
75,fx,4,cross-border flow data signals hedging cost increase for currency-sensitive allocations,currency-sensitive allocations are being repriced because cross-border flow data indicates hedging cost increase.
75,fx,5,cross-border flow data signals hedging cost increase for currency-sensitive allocations,"hedging cost increase is being signaled by cross-border flow data, affecting currency-sensitive allocations."
75,fx,6,cross-border flow data signals hedging cost increase for currency-sensitive allocations,"After cross-border flow data, markets are pricing in hedging cost increase for currency-sensitive allocations."
75,fx,7,cross-border flow data signals hedging cost increase for currency-sensitive allocations,"cross-border flow data implies hedging cost increase, so currency-sensitive allocations are under review."
75,fx,8,cross-border flow data signals hedging cost increase for currency-sensitive allocations,Investors read cross-border flow data as a sign of hedging cost increase for currency-sensitive allocations.
75,fx,9,cross-border flow data signals hedging cost increase for currency-sensitive allocations,currency-sensitive allocations face renewed risk after cross-border flow data signaled hedging cost increase.
75,fx,10,cross-border flow data signals hedging cost increase for currency-sensitive allocations,"hedging cost increase expectations increased following cross-border flow data, impacting currency-sensitive allocations."
75,fx,11,cross-border flow data signals hedging cost increase for currency-sensitive allocations,cross-border flow data has shifted expectations toward hedging cost increase for currency-sensitive allocations.
75,fx,12,cross-border flow data signals hedging cost increase for currency-sensitive allocations,"With cross-border flow data released, currency-sensitive allocations are exposed to hedging cost increase."
75,fx,13,cross-border flow data signals hedging cost increase for currency-sensitive allocations,"currency-sensitive allocations are sensitive to hedging cost increase, and cross-border flow data reinforces that view."
75,fx,14,cross-border flow data signals hedging cost increase for currency-sensitive allocations,cross-border flow data reinforces hedging cost increase concerns around currency-sensitive allocations.
75,fx,15,cross-border flow data signals hedging cost increase for currency-sensitive allocations,hedging cost increase risk is rising for currency-sensitive allocations as shown by cross-border flow data.
75,fx,16,cross-border flow data signals hedging cost increase for currency-sensitive allocations,"The message from cross-border flow data is hedging cost increase, which affects currency-sensitive allocations."
75,fx,17,cross-border flow data signals hedging cost increase for currency-sensitive allocations,currency-sensitive allocations are being reassessed since cross-border flow data indicates hedging cost increase.
75,fx,18,cross-border flow data signals hedging cost increase for currency-sensitive allocations,"Following cross-border flow data, traders link currency-sensitive allocations to hedging cost increase."
75,fx,19,cross-border flow data signals hedging cost increase for currency-sensitive allocations,cross-border flow data and hedging cost increase together are driving repricing in currency-sensitive allocations.
75,fx,20,cross-border flow data signals hedging cost increase for currency-sensitive allocations,currency-sensitive allocations pricing now reflects hedging cost increase signaled by cross-border flow data.
76,credit,1,credit market update signals spread widening for corporate credit exposures,credit market update is signaling spread widening for corporate credit exposures.
76,credit,2,credit market update signals spread widening for corporate credit exposures,corporate credit exposures are reacting as credit market update points to spread widening.
76,credit,3,credit market update signals spread widening for corporate credit exposures,"credit market update now suggests spread widening, putting pressure on corporate credit exposures."
76,credit,4,credit market update signals spread widening for corporate credit exposures,corporate credit exposures are being repriced because credit market update indicates spread widening.
76,credit,5,credit market update signals spread widening for corporate credit exposures,"spread widening is being signaled by credit market update, affecting corporate credit exposures."
76,credit,6,credit market update signals spread widening for corporate credit exposures,"After credit market update, markets are pricing in spread widening for corporate credit exposures."
76,credit,7,credit market update signals spread widening for corporate credit exposures,"credit market update implies spread widening, so corporate credit exposures are under review."
76,credit,8,credit market update signals spread widening for corporate credit exposures,Investors read credit market update as a sign of spread widening for corporate credit exposures.
76,credit,9,credit market update signals spread widening for corporate credit exposures,corporate credit exposures face renewed risk after credit market update signaled spread widening.
76,credit,10,credit market update signals spread widening for corporate credit exposures,"spread widening expectations increased following credit market update, impacting corporate credit exposures."
76,credit,11,credit market update signals spread widening for corporate credit exposures,credit market update has shifted expectations toward spread widening for corporate credit exposures.
76,credit,12,credit market update signals spread widening for corporate credit exposures,"With credit market update released, corporate credit exposures are exposed to spread widening."
76,credit,13,credit market update signals spread widening for corporate credit exposures,"corporate credit exposures are sensitive to spread widening, and credit market update reinforces that view."
76,credit,14,credit market update signals spread widening for corporate credit exposures,credit market update reinforces spread widening concerns around corporate credit exposures.
76,credit,15,credit market update signals spread widening for corporate credit exposures,spread widening risk is rising for corporate credit exposures as shown by credit market update.
76,credit,16,credit market update signals spread widening for corporate credit exposures,"The message from credit market update is spread widening, which affects corporate credit exposures."
76,credit,17,credit market update signals spread widening for corporate credit exposures,corporate credit exposures are being reassessed since credit market update indicates spread widening.
76,credit,18,credit market update signals spread widening for corporate credit exposures,"Following credit market update, traders link corporate credit exposures to spread widening."
76,credit,19,credit market update signals spread widening for corporate credit exposures,credit market update and spread widening together are driving repricing in corporate credit exposures.
76,credit,20,credit market update signals spread widening for corporate credit exposures,corporate credit exposures pricing now reflects spread widening signaled by credit market update.
77,china,1,mainland macro briefing signals property stress for mainland and china policy trades,mainland macro briefing is signaling property stress for mainland and china policy trades.
77,china,2,mainland macro briefing signals property stress for mainland and china policy trades,mainland and china policy trades are reacting as mainland macro briefing points to property stress.
77,china,3,mainland macro briefing signals property stress for mainland and china policy trades,"mainland macro briefing now suggests property stress, putting pressure on mainland and china policy trades."
77,china,4,mainland macro briefing signals property stress for mainland and china policy trades,mainland and china policy trades are being repriced because mainland macro briefing indicates property stress.
77,china,5,mainland macro briefing signals property stress for mainland and china policy trades,"property stress is being signaled by mainland macro briefing, affecting mainland and china policy trades."
77,china,6,mainland macro briefing signals property stress for mainland and china policy trades,"After mainland macro briefing, markets are pricing in property stress for mainland and china policy trades."
77,china,7,mainland macro briefing signals property stress for mainland and china policy trades,"mainland macro briefing implies property stress, so mainland and china policy trades are under review."
77,china,8,mainland macro briefing signals property stress for mainland and china policy trades,Investors read mainland macro briefing as a sign of property stress for mainland and china policy trades.
77,china,9,mainland macro briefing signals property stress for mainland and china policy trades,mainland and china policy trades face renewed risk after mainland macro briefing signaled property stress.
77,china,10,mainland macro briefing signals property stress for mainland and china policy trades,"property stress expectations increased following mainland macro briefing, impacting mainland and china policy trades."
77,china,11,mainland macro briefing signals property stress for mainland and china policy trades,mainland macro briefing has shifted expectations toward property stress for mainland and china policy trades.
77,china,12,mainland macro briefing signals property stress for mainland and china policy trades,"With mainland macro briefing released, mainland and china policy trades are exposed to property stress."
77,china,13,mainland macro briefing signals property stress for mainland and china policy trades,"mainland and china policy trades are sensitive to property stress, and mainland macro briefing reinforces that view."
77,china,14,mainland macro briefing signals property stress for mainland and china policy trades,mainland macro briefing reinforces property stress concerns around mainland and china policy trades.
77,china,15,mainland macro briefing signals property stress for mainland and china policy trades,property stress risk is rising for mainland and china policy trades as shown by mainland macro briefing.
77,china,16,mainland macro briefing signals property stress for mainland and china policy trades,"The message from mainland macro briefing is property stress, which affects mainland and china policy trades."
77,china,17,mainland macro briefing signals property stress for mainland and china policy trades,mainland and china policy trades are being reassessed since mainland macro briefing indicates property stress.
77,china,18,mainland macro briefing signals property stress for mainland and china policy trades,"Following mainland macro briefing, traders link mainland and china policy trades to property stress."
77,china,19,mainland macro briefing signals property stress for mainland and china policy trades,mainland macro briefing and property stress together are driving repricing in mainland and china policy trades.
77,china,20,mainland macro briefing signals property stress for mainland and china policy trades,mainland and china policy trades pricing now reflects property stress signaled by mainland macro briefing.
78,us_macro,1,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,US fiscal update is signaling fiscal uncertainty for us macro-sensitive allocations.
78,us_macro,2,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,us macro-sensitive allocations are reacting as US fiscal update points to fiscal uncertainty.
78,us_macro,3,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,"US fiscal update now suggests fiscal uncertainty, putting pressure on us macro-sensitive allocations."
78,us_macro,4,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,us macro-sensitive allocations are being repriced because US fiscal update indicates fiscal uncertainty.
78,us_macro,5,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,"fiscal uncertainty is being signaled by US fiscal update, affecting us macro-sensitive allocations."
78,us_macro,6,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,"After US fiscal update, markets are pricing in fiscal uncertainty for us macro-sensitive allocations."
78,us_macro,7,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,"US fiscal update implies fiscal uncertainty, so us macro-sensitive allocations are under review."
78,us_macro,8,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,Investors read US fiscal update as a sign of fiscal uncertainty for us macro-sensitive allocations.
78,us_macro,9,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,us macro-sensitive allocations face renewed risk after US fiscal update signaled fiscal uncertainty.
78,us_macro,10,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,"fiscal uncertainty expectations increased following US fiscal update, impacting us macro-sensitive allocations."
78,us_macro,11,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,US fiscal update has shifted expectations toward fiscal uncertainty for us macro-sensitive allocations.
78,us_macro,12,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,"With US fiscal update released, us macro-sensitive allocations are exposed to fiscal uncertainty."
78,us_macro,13,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,"us macro-sensitive allocations are sensitive to fiscal uncertainty, and US fiscal update reinforces that view."
78,us_macro,14,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,US fiscal update reinforces fiscal uncertainty concerns around us macro-sensitive allocations.
78,us_macro,15,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,fiscal uncertainty risk is rising for us macro-sensitive allocations as shown by US fiscal update.
78,us_macro,16,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,"The message from US fiscal update is fiscal uncertainty, which affects us macro-sensitive allocations."
78,us_macro,17,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,us macro-sensitive allocations are being reassessed since US fiscal update indicates fiscal uncertainty.
78,us_macro,18,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,"Following US fiscal update, traders link us macro-sensitive allocations to fiscal uncertainty."
78,us_macro,19,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,US fiscal update and fiscal uncertainty together are driving repricing in us macro-sensitive allocations.
78,us_macro,20,US fiscal update signals fiscal uncertainty for us macro-sensitive allocations,us macro-sensitive allocations pricing now reflects fiscal uncertainty signaled by US fiscal update.
79,tech,1,big tech guidance release signals ai cycle repricing for technology and innovation themes,big tech guidance release is signaling ai cycle repricing for technology and innovation themes.
79,tech,2,big tech guidance release signals ai cycle repricing for technology and innovation themes,technology and innovation themes are reacting as big tech guidance release points to ai cycle repricing.
79,tech,3,big tech guidance release signals ai cycle repricing for technology and innovation themes,"big tech guidance release now suggests ai cycle repricing, putting pressure on technology and innovation themes."
79,tech,4,big tech guidance release signals ai cycle repricing for technology and innovation themes,technology and innovation themes are being repriced because big tech guidance release indicates ai cycle repricing.
79,tech,5,big tech guidance release signals ai cycle repricing for technology and innovation themes,"ai cycle repricing is being signaled by big tech guidance release, affecting technology and innovation themes."
79,tech,6,big tech guidance release signals ai cycle repricing for technology and innovation themes,"After big tech guidance release, markets are pricing in ai cycle repricing for technology and innovation themes."
79,tech,7,big tech guidance release signals ai cycle repricing for technology and innovation themes,"big tech guidance release implies ai cycle repricing, so technology and innovation themes are under review."
79,tech,8,big tech guidance release signals ai cycle repricing for technology and innovation themes,Investors read big tech guidance release as a sign of ai cycle repricing for technology and innovation themes.
79,tech,9,big tech guidance release signals ai cycle repricing for technology and innovation themes,technology and innovation themes face renewed risk after big tech guidance release signaled ai cycle repricing.
79,tech,10,big tech guidance release signals ai cycle repricing for technology and innovation themes,"ai cycle repricing expectations increased following big tech guidance release, impacting technology and innovation themes."
79,tech,11,big tech guidance release signals ai cycle repricing for technology and innovation themes,big tech guidance release has shifted expectations toward ai cycle repricing for technology and innovation themes.
79,tech,12,big tech guidance release signals ai cycle repricing for technology and innovation themes,"With big tech guidance release released, technology and innovation themes are exposed to ai cycle repricing."
79,tech,13,big tech guidance release signals ai cycle repricing for technology and innovation themes,"technology and innovation themes are sensitive to ai cycle repricing, and big tech guidance release reinforces that view."
79,tech,14,big tech guidance release signals ai cycle repricing for technology and innovation themes,big tech guidance release reinforces ai cycle repricing concerns around technology and innovation themes.
79,tech,15,big tech guidance release signals ai cycle repricing for technology and innovation themes,ai cycle repricing risk is rising for technology and innovation themes as shown by big tech guidance release.
79,tech,16,big tech guidance release signals ai cycle repricing for technology and innovation themes,"The message from big tech guidance release is ai cycle repricing, which affects technology and innovation themes."
79,tech,17,big tech guidance release signals ai cycle repricing for technology and innovation themes,technology and innovation themes are being reassessed since big tech guidance release indicates ai cycle repricing.
79,tech,18,big tech guidance release signals ai cycle repricing for technology and innovation themes,"Following big tech guidance release, traders link technology and innovation themes to ai cycle repricing."
79,tech,19,big tech guidance release signals ai cycle repricing for technology and innovation themes,big tech guidance release and ai cycle repricing together are driving repricing in technology and innovation themes.
79,tech,20,big tech guidance release signals ai cycle repricing for technology and innovation themes,technology and innovation themes pricing now reflects ai cycle repricing signaled by big tech guidance release.
80,money_market,1,funding market signal signals funding pressure for cash and money-market sleeves,funding market signal is signaling funding pressure for cash and money-market sleeves.
80,money_market,2,funding market signal signals funding pressure for cash and money-market sleeves,cash and money-market sleeves are reacting as funding market signal points to funding pressure.
80,money_market,3,funding market signal signals funding pressure for cash and money-market sleeves,"funding market signal now suggests funding pressure, putting pressure on cash and money-market sleeves."
80,money_market,4,funding market signal signals funding pressure for cash and money-market sleeves,cash and money-market sleeves are being repriced because funding market signal indicates funding pressure.
80,money_market,5,funding market signal signals funding pressure for cash and money-market sleeves,"funding pressure is being signaled by funding market signal, affecting cash and money-market sleeves."
80,money_market,6,funding market signal signals funding pressure for cash and money-market sleeves,"After funding market signal, markets are pricing in funding pressure for cash and money-market sleeves."
80,money_market,7,funding market signal signals funding pressure for cash and money-market sleeves,"funding market signal implies funding pressure, so cash and money-market sleeves are under review."
80,money_market,8,funding market signal signals funding pressure for cash and money-market sleeves,Investors read funding market signal as a sign of funding pressure for cash and money-market sleeves.
80,money_market,9,funding market signal signals funding pressure for cash and money-market sleeves,cash and money-market sleeves face renewed risk after funding market signal signaled funding pressure.
80,money_market,10,funding market signal signals funding pressure for cash and money-market sleeves,"funding pressure expectations increased following funding market signal, impacting cash and money-market sleeves."
80,money_market,11,funding market signal signals funding pressure for cash and money-market sleeves,funding market signal has shifted expectations toward funding pressure for cash and money-market sleeves.
80,money_market,12,funding market signal signals funding pressure for cash and money-market sleeves,"With funding market signal released, cash and money-market sleeves are exposed to funding pressure."
80,money_market,13,funding market signal signals funding pressure for cash and money-market sleeves,"cash and money-market sleeves are sensitive to funding pressure, and funding market signal reinforces that view."
80,money_market,14,funding market signal signals funding pressure for cash and money-market sleeves,funding market signal reinforces funding pressure concerns around cash and money-market sleeves.
80,money_market,15,funding market signal signals funding pressure for cash and money-market sleeves,funding pressure risk is rising for cash and money-market sleeves as shown by funding market signal.
80,money_market,16,funding market signal signals funding pressure for cash and money-market sleeves,"The message from funding market signal is funding pressure, which affects cash and money-market sleeves."
80,money_market,17,funding market signal signals funding pressure for cash and money-market sleeves,cash and money-market sleeves are being reassessed since funding market signal indicates funding pressure.
80,money_market,18,funding market signal signals funding pressure for cash and money-market sleeves,"Following funding market signal, traders link cash and money-market sleeves to funding pressure."
80,money_market,19,funding market signal signals funding pressure for cash and money-market sleeves,funding market signal and funding pressure together are driving repricing in cash and money-market sleeves.
80,money_market,20,funding market signal signals funding pressure for cash and money-market sleeves,cash and money-market sleeves pricing now reflects funding pressure signaled by funding market signal.
81,equity,1,equity outlook briefing signals valuation compression for regional equity baskets,equity outlook briefing is signaling valuation compression for regional equity baskets.
81,equity,2,equity outlook briefing signals valuation compression for regional equity baskets,regional equity baskets are reacting as equity outlook briefing points to valuation compression.
81,equity,3,equity outlook briefing signals valuation compression for regional equity baskets,"equity outlook briefing now suggests valuation compression, putting pressure on regional equity baskets."
81,equity,4,equity outlook briefing signals valuation compression for regional equity baskets,regional equity baskets are being repriced because equity outlook briefing indicates valuation compression.
81,equity,5,equity outlook briefing signals valuation compression for regional equity baskets,"valuation compression is being signaled by equity outlook briefing, affecting regional equity baskets."
81,equity,6,equity outlook briefing signals valuation compression for regional equity baskets,"After equity outlook briefing, markets are pricing in valuation compression for regional equity baskets."
81,equity,7,equity outlook briefing signals valuation compression for regional equity baskets,"equity outlook briefing implies valuation compression, so regional equity baskets are under review."
81,equity,8,equity outlook briefing signals valuation compression for regional equity baskets,Investors read equity outlook briefing as a sign of valuation compression for regional equity baskets.
81,equity,9,equity outlook briefing signals valuation compression for regional equity baskets,regional equity baskets face renewed risk after equity outlook briefing signaled valuation compression.
81,equity,10,equity outlook briefing signals valuation compression for regional equity baskets,"valuation compression expectations increased following equity outlook briefing, impacting regional equity baskets."
81,equity,11,equity outlook briefing signals valuation compression for regional equity baskets,equity outlook briefing has shifted expectations toward valuation compression for regional equity baskets.
81,equity,12,equity outlook briefing signals valuation compression for regional equity baskets,"With equity outlook briefing released, regional equity baskets are exposed to valuation compression."
81,equity,13,equity outlook briefing signals valuation compression for regional equity baskets,"regional equity baskets are sensitive to valuation compression, and equity outlook briefing reinforces that view."
81,equity,14,equity outlook briefing signals valuation compression for regional equity baskets,equity outlook briefing reinforces valuation compression concerns around regional equity baskets.
81,equity,15,equity outlook briefing signals valuation compression for regional equity baskets,valuation compression risk is rising for regional equity baskets as shown by equity outlook briefing.
81,equity,16,equity outlook briefing signals valuation compression for regional equity baskets,"The message from equity outlook briefing is valuation compression, which affects regional equity baskets."
81,equity,17,equity outlook briefing signals valuation compression for regional equity baskets,regional equity baskets are being reassessed since equity outlook briefing indicates valuation compression.
81,equity,18,equity outlook briefing signals valuation compression for regional equity baskets,"Following equity outlook briefing, traders link regional equity baskets to valuation compression."
81,equity,19,equity outlook briefing signals valuation compression for regional equity baskets,equity outlook briefing and valuation compression together are driving repricing in regional equity baskets.
81,equity,20,equity outlook briefing signals valuation compression for regional equity baskets,regional equity baskets pricing now reflects valuation compression signaled by equity outlook briefing.
82,rates,1,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,FOMC meeting is signaling yield curve steepening for duration-sensitive bond exposures.
82,rates,2,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,duration-sensitive bond exposures are reacting as FOMC meeting points to yield curve steepening.
82,rates,3,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,"FOMC meeting now suggests yield curve steepening, putting pressure on duration-sensitive bond exposures."
82,rates,4,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,duration-sensitive bond exposures are being repriced because FOMC meeting indicates yield curve steepening.
82,rates,5,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,"yield curve steepening is being signaled by FOMC meeting, affecting duration-sensitive bond exposures."
82,rates,6,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,"After FOMC meeting, markets are pricing in yield curve steepening for duration-sensitive bond exposures."
82,rates,7,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,"FOMC meeting implies yield curve steepening, so duration-sensitive bond exposures are under review."
82,rates,8,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,Investors read FOMC meeting as a sign of yield curve steepening for duration-sensitive bond exposures.
82,rates,9,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,duration-sensitive bond exposures face renewed risk after FOMC meeting signaled yield curve steepening.
82,rates,10,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,"yield curve steepening expectations increased following FOMC meeting, impacting duration-sensitive bond exposures."
82,rates,11,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,FOMC meeting has shifted expectations toward yield curve steepening for duration-sensitive bond exposures.
82,rates,12,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,"With FOMC meeting released, duration-sensitive bond exposures are exposed to yield curve steepening."
82,rates,13,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,"duration-sensitive bond exposures are sensitive to yield curve steepening, and FOMC meeting reinforces that view."
82,rates,14,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,FOMC meeting reinforces yield curve steepening concerns around duration-sensitive bond exposures.
82,rates,15,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,yield curve steepening risk is rising for duration-sensitive bond exposures as shown by FOMC meeting.
82,rates,16,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,"The message from FOMC meeting is yield curve steepening, which affects duration-sensitive bond exposures."
82,rates,17,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,duration-sensitive bond exposures are being reassessed since FOMC meeting indicates yield curve steepening.
82,rates,18,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,"Following FOMC meeting, traders link duration-sensitive bond exposures to yield curve steepening."
82,rates,19,FOMC meeting signals yield curve steepening for duration-sensitive bond exposures,FOMC meeting and yield curve steepening together are driving repricing in duration-sensitive bond exposures.
